accepted_prefix	attempts_prefix_total	first_hit_censored_streams	hit_count	hit_rate	interval_contract	population	region	side_count	stream_count	survival_count	survival_rate	wilson_high	wilson_low
2	20	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	isoperimetric_ratio_high	3	2	0	0.0	1.0	0.34238022750665303
4	43	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	isoperimetric_ratio_high	3	2	0	0.0	1.0	0.34238022750665303
8	59	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	isoperimetric_ratio_high	3	2	0	0.0	1.0	0.34238022750665303
16	105	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	isoperimetric_ratio_high	3	2	0	0.0	1.0	0.34238022750665303
24	153	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	isoperimetric_ratio_high	3	2	0	0.0	1.0	0.34238022750665303
1	3	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	isoperimetric_ratio_high	3	2	2	1.0	0.6576197724933469	0.0
2	5	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	isoperimetric_ratio_high	3	2	2	1.0	0.6576197724933469	0.0
4	10	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	isoperimetric_ratio_high	3	2	2	1.0	0.6576197724933469	0.0
8	19	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	isoperimetric_ratio_high	3	2	1	0.5	0.9054687942657693	0.09453120573423074
16	39	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	isoperimetric_ratio_high	3	2	1	0.5	0.9054687942657693	0.09453120573423074
24	59	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	isoperimetric_ratio_high	3	2	0	0.0	1.0	0.34238022750665303
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	isoperimetric_ratio_high	3	2	2	1.0	0.6576197724933469	0.0
2	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	isoperimetric_ratio_high	3	2	2	1.0	0.6576197724933469	0.0
4	8	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	isoperimetric_ratio_high	3	2	2	1.0	0.6576197724933469	0.0
8	16	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	isoperimetric_ratio_high	3	2	2	1.0	0.6576197724933469	0.0
16	32	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	isoperimetric_ratio_high	3	2	2	1.0	0.6576197724933469	0.0
24	48	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	isoperimetric_ratio_high	3	2	2	1.0	0.6576197724933469	0.0
1	10	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
2	14	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
4	25	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_low	3	2	1	0.5	0.9054687942657693	0.09453120573423074
8	56	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_low	3	2	1	0.5	0.9054687942657693	0.09453120573423074
16	130	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_low	3	2	1	0.5	0.9054687942657693	0.09453120573423074
24	169	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
1	152	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	support_roughness_low	3	2	1	0.5	0.9054687942657693	0.09453120573423074
2	300	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
4	616	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
8	914	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
16	1745	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
1	2	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
2	4	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
4	8	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_low	3	2	1	0.5	0.9054687942657693	0.09453120573423074
8	16	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
16	32	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
24	48	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
1	3	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
2	5	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
4	10	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
8	18	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
16	34	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
24	50	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
1	10	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
2	20	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
4	43	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
8	59	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
16	105	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
24	153	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
1	3	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_low	3	2	1	0.5	0.9054687942657693	0.09453120573423074
2	5	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_low	3	2	1	0.5	0.9054687942657693	0.09453120573423074
4	10	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_low	3	2	1	0.5	0.9054687942657693	0.09453120573423074
8	19	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_low	3	2	1	0.5	0.9054687942657693	0.09453120573423074
16	39	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
24	59	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_low	3	2	0	0.0	1.0	0.34238022750665303
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
2	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
4	8	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
8	16	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
16	32	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
24	48	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_roughness_low	3	2	2	1.0	0.6576197724933469	0.0
1	10	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_high	3	2	1	0.5	0.9054687942657693	0.09453120573423074
2	14	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_high	3	2	1	0.5	0.9054687942657693	0.09453120573423074
4	25	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_high	3	2	1	0.5	0.9054687942657693	0.09453120573423074
8	56	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_high	3	2	0	0.0	1.0	0.34238022750665303
16	130	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_high	3	2	0	0.0	1.0	0.34238022750665303
24	169	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	current-baseline[delta=0.2]	support_roughness_high	3	2	0	0.0	1.0	0.34238022750665303
1	152	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
2	300	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
4	616	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
8	914	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
16	1745	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	primal-hull-uniform-disk[points=n+4,origin=interior]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
2	4	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
4	8	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
8	16	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
16	32	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
24	48	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	regular-mutation[steps=4,scale=0.03]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
1	3	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
2	5	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
4	10	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
8	18	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_high	3	2	1	0.5	0.9054687942657693	0.09453120573423074
16	34	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_high	3	2	0	0.0	1.0	0.34238022750665303
24	50	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=16]	support_roughness_high	3	2	0	0.0	1.0	0.34238022750665303
1	10	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_high	3	2	1	0.5	0.9054687942657693	0.09453120573423074
2	20	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_high	3	2	1	0.5	0.9054687942657693	0.09453120573423074
4	43	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_high	3	2	1	0.5	0.9054687942657693	0.09453120573423074
8	59	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_high	3	2	0	0.0	1.0	0.34238022750665303
16	105	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_high	3	2	0	0.0	1.0	0.34238022750665303
24	153	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=1]	support_roughness_high	3	2	0	0.0	1.0	0.34238022750665303
1	3	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
2	5	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
4	10	0	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
8	19	0	1	0.5	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_high	3	2	1	0.5	0.9054687942657693	0.09453120573423074
16	39	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_high	3	2	0	0.0	1.0	0.34238022750665303
24	59	0	2	1.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[alpha=4]	support_roughness_high	3	2	0	0.0	1.0	0.34238022750665303
1	2	2	0	0.0	Wilson 95% over exactly two independent confirmation seed streams; descriptive only	repulsive-gap[regular]	support_roughness_high	3	2	2	1.0	0.6576197724933469	0.0
